Time (s),Main Avg Current (mA),Main Avg Power (mW),Main Avg Voltage (V)
13.7346,370.5,1553.6918,4.1935
13.7348,366.5,1536.9177,4.1935
13.7350,359,1505.1075,4.1925
13.7352,370.5,1553.3213,4.1925
13.7354,365,1530.2626,4.1925
13.7356,357.5,1499.1763,4.1935
13.7358,341.5,1431.7388,4.1925
13.7360,361.5,1515.5887,4.1925
13.7362,362,1517.6851,4.1925
13.7364,360,1509.66,4.1935
13.7366,340.5,1427.8867,4.1935
13.7368,360,1509.66,4.1935
13.7370,362.5,1519.7812,4.1925
13.7372,368,1543.208,4.1935
13.7374,335.5,1406.5837,4.1925
13.7376,358.5,1502.6528,4.1915
13.7378,362.5,1520.1438,4.1935
13.7380,363.5,1524.3373,4.1935
13.7382,344.5,1444.6608,4.1935
13.7384,355,1488.3375,4.1925
13.7386,363,1522.2405,4.1935
13.7388,363,1522.2405,4.1935
13.7390,345.5,1448.8542,4.1935
13.7392,352,1475.76,4.1925
13.7394,362.5,1519.7812,4.1925
13.7396,363,1522.2405,4.1935
13.7398,348.5,1461.0863,4.1925
13.7400,349.5,1465.2788,4.1925
13.7402,362.5,1520.1438,4.1935
13.7404,364,1526.0701,4.1925
13.7406,352.5,1478.2087,4.1935
13.7408,346,1450.951,4.1935
13.7410,363,1521.8776,4.1925
13.7412,363,1521.8776,4.1925
13.7414,355.5,1490.4338,4.1925
13.7416,344,1442.564,4.1935
13.7418,362.5,1520.1438,4.1935
13.7420,363.5,1524.3373,4.1935
13.7422,355.5,1490.7893,4.1935
13.7424,340,1425.79,4.1935
13.7426,359,1505.4666,4.1935
13.7428,360,1509.66,4.1935
13.7430,379.5,1590.2947,4.1905
13.7432,445,1865.6626,4.1925
13.7434,363,1521.5145,4.1915
13.7436,439.5,1842.6038,4.1925
13.7438,480,2012.88,4.1935
13.7440,489.5,2051.7393,4.1915
13.7442,545,2283.8223,4.1905
13.7444,649.5,2724.0029,4.194
13.7446,565,2369.6099,4.194
13.7448,400,1677.4,4.1935
13.7450,400,1676.6001,4.1915
13.7452,484.5,2031.2664,4.1925
13.7454,479.5,2010.3038,4.1925
13.7456,609.5,2556.8525,4.195
13.7458,580.5,2434.3267,4.1935
13.7460,555,2326.8376,4.1925
13.7462,551.5,2312.1638,4.1925
13.7464,537,2251.3726,4.1925
13.7466,526.5,2207.3513,4.1925
13.7468,549,2302.2314,4.1935
13.7470,547.5,2295.3938,4.1925
13.7472,542,2272.877,4.1935
13.7474,526.5,2207.3513,4.1925
13.7476,550,2305.875,4.1925
13.7478,551.5,2312.1638,4.1925
13.7480,545,2284.9126,4.1925
13.7482,527,2208.9207,4.1915
13.7484,549.5,2304.3284,4.1935
13.7486,548,2297.49,4.1925
13.7488,522,2188.4851,4.1925
13.7490,493.5,2068.5054,4.1915
13.7492,514,2154.9451,4.1925
13.7494,521.5,2186.9102,4.1935
13.7496,519,2176.4265,4.1935
13.7498,498.5,2089.9614,4.1925
13.7500,515.5,2161.2339,4.1925
13.7502,523.5,2194.7739,4.1925
13.7504,521,2184.8135,4.1935
13.7506,504.5,2115.1162,4.1925
13.7508,511,2142.3674,4.1925
13.7510,520,2180.6201,4.1935
13.7512,521.5,2186.3889,4.1925
13.7514,508.5,2131.8862,4.1925
13.7516,509.5,2136.0789,4.1925
13.7518,521,2184.2925,4.1925
13.7520,522.5,2190.5813,4.1925
13.7522,511.5,2144.4639,4.1925
13.7524,506.5,2123.5012,4.1925
13.7526,520,2180.1001,4.1925
13.7528,522,2189.0071,4.1935
13.7530,502,2104.1331,4.1915
13.7532,503.5,2110.9238,4.1925
13.7534,522.5,2190.5813,4.1925
13.7536,521.5,2186.3889,4.1925
13.7538,518,2171.7151,4.1925
13.7540,505,2117.2126,4.1925
13.7542,519.5,2177.4844,4.1915
13.7544,522,2189.0071,4.1935
13.7546,521,2184.2925,4.1925
13.7548,503,2108.8276,4.1925
13.7550,519,2175.9075,4.1925
13.7552,531,2226.2175,4.1925
13.7554,514.5,2157.0413,4.1925
13.7556,504.5,2115.1162,4.1925
13.7558,518,2172.2329,4.1935
13.7560,522,2188.4851,4.1925
13.7562,524.5,2199.4907,4.1935
13.7564,504.5,2114.6118,4.1915
13.7566,515.5,2161.2339,4.1925
13.7568,522,2188.4851,4.1925
13.7570,525.5,2203.1587,4.1925
13.7572,506,2121.405,4.1925
13.7574,512.5,2148.6562,4.1925
13.7576,523,2192.6775,4.1925
13.7578,526,2205.781,4.1935
13.7580,510.5,2140.2712,4.1925
13.7582,508,2129.7903,4.1925
13.7584,523.5,2194.2502,4.1915
13.7586,525.5,2203.6843,4.1935
13.7588,510.5,2140.2712,4.1925
13.7590,504.5,2115.1162,4.1925
13.7592,521,2184.2925,4.1925
13.7594,523,2192.6775,4.1925
13.7596,514,2155.459,4.1935
13.7598,496,2079.48,4.1925
13.7600,555,2326.8376,4.1925
13.7602,605.5,2538.5588,4.1925
13.7604,616.5,2584.6763,4.1925
13.7606,620,2599.3501,4.1925
13.7608,632,2649.6602,4.1925
13.7610,635.5,2664.3337,4.1925
13.7612,632,2650.292,4.1935
13.7614,550,2305.3252,4.1915
13.7616,561,2351.9927,4.1925
13.7618,575,2410.6875,4.1925
13.7620,572,2398.1101,4.1925
13.7622,548.5,2299.5864,4.1925
13.7624,569,2385.5325,4.1925
13.7626,585,2452.6125,4.1925
13.7628,576.5,2416.9763,4.1925
13.7630,546,2289.105,4.1925
13.7632,621,2603.5425,4.1925
13.7634,672.5,2819.4563,4.1925
13.7636,654.5,2744.6458,4.1935
13.7638,544,2281.2639,4.1935
13.7640,541,2268.6836,4.1935
13.7642,554.5,2324.7412,4.1925
13.7644,552,2314.26,4.1925
13.7646,544,2280.72,4.1925
13.7648,539,2260.2966,4.1935
13.7650,552.5,2316.3562,4.1925
13.7652,552,2314.26,4.1925
13.7654,548,2298.0381,4.1935
13.7656,525.5,2203.1587,4.1925
13.7658,526,2205.2551,4.1925
13.7660,527.5,2212.0713,4.1935
13.7662,518,2171.7151,4.1925
13.7664,504,2113.02,4.1925
13.7666,526.5,2207.3513,4.1925
13.7668,523.5,2195.2974,4.1935
13.7670,522.5,2191.1038,4.1935
13.7672,505.5,2119.3088,4.1925
13.7674,520,2180.1001,4.1925
13.7676,525.5,2203.1587,4.1925
13.7678,525,2201.0625,4.1925
13.7680,502.5,2106.7312,4.1925
13.7682,524,2196.8701,4.1925
13.7684,527,2209.4475,4.1925
13.7686,526.5,2207.3513,4.1925
13.7688,503.5,2110.9238,4.1925
13.7690,517.5,2169.6189,4.1925
13.7692,525,2201.0625,4.1925
13.7694,525,2201.0625,4.1925
13.7696,510,2138.6851,4.1935
13.7698,513.5,2152.8489,4.1925
13.7700,525.5,2203.1587,4.1925
13.7702,527.5,2211.5437,4.1925
13.7704,510,2138.175,4.1925
13.7706,513.5,2152.8489,4.1925
13.7708,524.5,2198.9663,4.1925
13.7710,526,2205.2551,4.1925
13.7712,516.5,2165.4263,4.1925
13.7714,508,2129.7903,4.1925
13.7716,527,2209.4475,4.1925
13.7718,524.5,2198.9663,4.1925
13.7720,518,2172.2329,4.1935
13.7722,506.5,2123.5012,4.1925
13.7724,524,2196.3462,4.1915
13.7726,527.5,2211.5437,4.1925
13.7728,517.5,2169.6189,4.1925
13.7730,495,2074.05,4.19
13.7732,609,2553.2327,4.1925
13.7734,624.5,2618.2163,4.1925
13.7736,648.5,2719.4849,4.1935
13.7738,617.5,2589.4863,4.1935
13.7740,534,2238.7952,4.1925
13.7742,524,2196.8701,4.1925
13.7744,525,2201.0625,4.1925
13.7746,503,2108.8276,4.1925
13.7748,518.5,2173.8113,4.1925
13.7750,525,2201.0625,4.1925
13.7752,519,2176.4265,4.1935
13.7754,501,2100.4426,4.1925
13.7756,513,2151.2656,4.1935
13.7758,519.5,2178.5232,4.1935
13.7760,519,2175.9075,4.1925
13.7762,506.5,2123.5012,4.1925
13.7764,497,2083.6726,4.1925
13.7766,500,2096.25,4.1925
13.7768,500.5,2098.8469,4.1935
13.7770,500,2096.75,4.1935
13.7772,522.5,2190.5813,4.1925
13.7774,550.5,2307.9712,4.1925
13.7776,549.5,2303.7788,4.1925
13.7778,540.5,2266.0464,4.1925
13.7780,525.5,2203.1587,4.1925
13.7782,548.5,2299.5864,4.1925
13.7784,548.5,2299.5864,4.1925
13.7786,540,2263.95,4.1925
13.7788,517.5,2170.1362,4.1935
13.7790,463,1940.6646,4.1915
13.7792,529.5,2220.4583,4.1935
13.7794,491,2059.0085,4.1935
13.7796,482,2020.3031,4.1915
13.7798,521.5,2186.3889,4.1925
13.7800,532,2230.4102,4.1925
13.7802,557,2335.7795,4.1935
13.7804,502.5,2106.7312,4.1925
13.7806,524,2197.394,4.1935
13.7808,514.5,2157.5557,4.1935
13.7810,476,1997.296,4.196
13.7812,297.5,1247.5663,4.1935
13.7814,301.5,1264.0388,4.1925
13.7816,372.5,1561.7063,4.1925
13.7818,378,1584.765,4.1925
13.7820,391,1639.6586,4.1935
13.7822,359.5,1507.5632,4.1935
13.7824,325.5,1364.9843,4.1935
13.7826,289,1211.6326,4.1925
13.7828,318.5,1335.3113,4.1925
13.7830,338.5,1419.4998,4.1935
13.7832,361,1513.8535,4.1935
13.7834,364.5,1528.5308,4.1935
13.7836,344,1442.2201,4.1925
13.7838,334,1400.295,4.1925
13.7840,352,1475.76,4.1925
13.7842,352,1475.76,4.1925
13.7844,345,1446.7576,4.1935
13.7846,331.5,1389.8138,4.1925
13.7848,353.5,1482.0488,4.1925
13.7850,351.5,1474.0153,4.1935
13.7852,347.5,1456.8938,4.1925
13.7854,330,1383.525,4.1925
13.7856,350,1467.725,4.1935
13.7858,352.5,1477.8563,4.1925
13.7860,349.5,1465.6283,4.1935
13.7862,329.5,1381.7583,4.1935
13.7864,348,1459.338,4.1935
13.7866,351.5,1473.6638,4.1925
13.7868,351.5,1474.0153,4.1935
13.7870,330,1383.525,4.1925
13.7872,346.5,1453.0477,4.1935
13.7874,352,1475.76,4.1925
13.7876,352.5,1478.2087,4.1935
13.7878,334.5,1402.3912,4.1925
13.7880,343,1438.0276,4.1925
13.7882,352,1476.1121,4.1935
13.7884,352.5,1478.2087,4.1935
13.7886,336.5,1411.1128,4.1935
13.7888,340,1425.4501,4.1925
13.7890,352.5,1478.2087,4.1935
13.7892,353,1480.3055,4.1935
13.7894,339,1421.5966,4.1935
13.7896,337,1413.2095,4.1935
13.7898,351.5,1474.0153,4.1935
13.7900,351.5,1473.6638,4.1925
13.7902,342.5,1436.2738,4.1935
13.7904,334.5,1402.7257,4.1935
13.7906,351.5,1474.0153,4.1935
13.7908,352,1475.76,4.1925
13.7910,344.5,1444.6608,4.1935
13.7912,338,1417.0651,4.1925
13.7914,345.5,1448.5088,4.1925
13.7916,355.5,1490.4338,4.1925
13.7918,345.5,1448.8542,4.1935
13.7920,341.5,1432.0803,4.1935
13.7922,350,1467.725,4.1935
13.7924,351.5,1474.0153,4.1935
13.7926,351.5,1474.0153,4.1935
13.7928,331,1388.0485,4.1935
13.7930,334,1400.629,4.1935
13.7932,334.5,1402.3912,4.1925
13.7934,333,1396.4355,4.1935
13.7936,335,1404.4875,4.1925
13.7938,374.5,1570.4658,4.1935
13.7940,396.5,1662.3263,4.1925
13.7942,384.5,1612.0162,4.1925
13.7944,372,1559.9821,4.1935
13.7946,372,1559.61,4.1925
13.7948,420,1760.8501,4.1925
13.7950,450,1886.625,4.1925
13.7952,441.5,1851.4303,4.1935
13.7954,385,1614.1125,4.1925
13.7956,392,1643.4601,4.1925
13.7958,391,1639.2676,4.1925
13.7960,382.5,1603.6313,4.1925
13.7962,373,1563.8025,4.1925
13.7964,383.5,1607.8239,4.1925
13.7966,380,1593.15,4.1925
13.7968,376.5,1578.8528,4.1935
13.7970,360,1509.3,4.1925
13.7972,380,1593.15,4.1925
13.7974,381,1597.7235,4.1935
13.7976,377.5,1583.0463,4.1935
13.7978,359,1505.1075,4.1925
13.7980,378.5,1586.8613,4.1925
13.7982,379.5,1591.0538,4.1925
13.7984,378.5,1587.2397,4.1935
13.7986,357.5,1498.8188,4.1925
13.7988,355,1488.3375,4.1925
13.7990,352.5,1477.8563,4.1925
13.7992,351.5,1474.0153,4.1935
13.7994,333.5,1398.1987,4.1925
13.7996,345,1446.7576,4.1935
13.7998,352,1476.1121,4.1935
13.8002,342,1434.177,4.1935
13.8004,352,1475.76,4.1925
13.8006,352.5,1478.2087,4.1935
13.8008,338,1417.0651,4.1925
13.8010,339,1421.5966,4.1935
13.8012,353.5,1482.4022,4.1935
13.8014,352.5,1478.2087,4.1935
13.8016,340,1425.4501,4.1925
13.8018,336,1409.016,4.1935
13.8020,352,1475.76,4.1925
13.8022,352.5,1478.2087,4.1935
13.8024,343.5,1440.1238,4.1925
13.8026,333.5,1398.1987,4.1925
13.8028,358.5,1503.0112,4.1925
13.8030,408,1710.948,4.1935
13.8032,423.5,1775.9473,4.1935
13.8034,387,1622.4976,4.1925
13.8036,409.5,1716.8289,4.1925
13.8038,391.5,1641.7552,4.1935
13.8040,349,1463.5315,4.1935
13.8042,330.5,1385.6213,4.1925
13.8044,349.5,1465.2788,4.1925
13.8046,352,1476.1121,4.1935
13.8048,349.5,1465.6283,4.1935
13.8050,329.5,1381.4288,4.1925
13.8052,347.5,1456.8938,4.1925
13.8054,352.5,1477.8563,4.1925
13.8056,352.5,1478.2087,4.1935
13.8058,332,1391.91,4.1925
13.8060,345.5,1448.5088,4.1925
13.8062,353,1480.3055,4.1935
13.8064,358.5,1503.3698,4.1935
13.8066,329,1379.3325,4.1925
13.8068,342,1434.177,4.1935
13.8070,351.5,1473.6638,4.1925
13.8072,352.5,1478.2087,4.1935
13.8074,337.5,1414.9688,4.1925
13.8076,339.5,1423.6932,4.1935
13.8078,352,1476.1121,4.1935
13.8080,352,1476.1121,4.1935
13.8082,338,1417.0651,4.1925
13.8084,334,1400.629,4.1935
13.8086,349.5,1465.2788,4.1925
13.8088,349.5,1465.2788,4.1925
13.8090,343.5,1440.1238,4.1925
13.8092,327.5,1373.3712,4.1935
13.8094,329.5,1381.7583,4.1935
13.8096,330,1383.855,4.1935
13.8098,330.5,1385.6213,4.1925
13.8100,338.5,1419.1613,4.1925
13.8102,375.5,1574.6593,4.1935
13.8104,379.5,1591.4332,4.1935
13.8106,375,1572.5625,4.1935
13.8108,354,1484.145,4.1925
13.8110,370,1551.2251,4.1925
13.8112,378,1585.1431,4.1935
13.8114,373,1564.1755,4.1935
13.8116,357,1496.7225,4.1925
13.8118,373,1563.8025,4.1925
13.8120,383.5,1607.8239,4.1925
13.8122,380,1593.53,4.1935
13.8124,364,1526.0701,4.1925
13.8126,366,1534.821,4.1935
13.8128,385.5,1616.2087,4.1925
13.8130,440,1844.7001,4.1925
13.8132,430.5,1804.8713,4.1925
13.8134,369,1547.4015,4.1935
13.8136,382,1601.535,4.1925
13.8138,382,1601.535,4.1925
13.8140,372,1559.61,4.1925
13.8142,362.5,1519.7812,4.1925
13.8144,380.5,1595.2463,4.1925
13.8146,380,1593.15,4.1925
13.8148,373.5,1565.8988,4.1925
13.8150,354,1484.499,4.1935
13.8152,353.5,1482.4022,4.1935
13.8154,352.5,1477.8563,4.1925
13.8156,347.5,1456.8938,4.1925
13.8158,330.5,1385.6213,4.1925
13.8160,350.5,1469.8218,4.1935
13.8162,352,1475.76,4.1925
13.8164,350.5,1469.8218,4.1935
13.8166,329.5,1381.4288,4.1925
13.8168,349.5,1465.2788,4.1925
13.8170,353,1480.3055,4.1935
13.8172,352,1476.1121,4.1935
13.8174,330.5,1385.2908,4.1915
13.8176,348.5,1461.4348,4.1935
13.8178,352.5,1477.8563,4.1925
13.8180,353,1479.9525,4.1925
13.8182,333.5,1398.1987,4.1925
13.8184,344,1442.2201,4.1925
13.8186,352,1476.1121,4.1935
13.8188,352.5,1478.2087,4.1935
13.8190,335.5,1406.9193,4.1935
13.8192,340,1425.4501,4.1925
13.8194,352.5,1478.2087,4.1935
13.8196,353,1480.3055,4.1935
13.8198,339.5,1423.6932,4.1935
13.8200,337.5,1414.9688,4.1925
13.8202,352,1476.1121,4.1935
13.8204,353.5,1482.4022,4.1935
13.8206,342,1434.177,4.1935
13.8208,334,1400.629,4.1935
13.8210,353,1479.9525,4.1925
13.8212,352,1475.76,4.1925
13.8214,345,1446.7576,4.1935
13.8216,332.5,1394.0063,4.1925
13.8218,352,1476.1121,4.1935
13.8220,353.5,1482.4022,4.1935
13.8222,347,1454.7975,4.1925
13.8224,331,1387.7175,4.1925
13.8226,351,1471.5675,4.1925
13.8228,359.5,1507.2037,4.1925
13.8230,418,1752.4651,4.1925
13.8232,433,1815.3525,4.1925
13.8234,445.5,1867.7588,4.1925
13.8236,461.5,1935.3003,4.1935
13.8238,452.5,1896.6538,4.1915
13.8240,519,2175.9075,4.1925
13.8242,571,2394.4885,4.1935
13.8244,518,2171.197,4.1915
13.8246,427.5,1792.7213,4.1935
13.8248,473,1983.0526,4.1925
13.8250,507,2125.5977,4.1925
13.8252,466.5,1955.8013,4.1925
13.8254,465.5,1952.0742,4.1935
13.8256,450,1886.625,4.1925
13.8258,438.5,1838.8497,4.1935
13.8260,442.5,1855.6238,4.1935
13.8262,443.5,1859.8173,4.1935
13.8264,444.5,1863.5663,4.1925
13.8266,462,1936.9351,4.1925
13.8268,490,2054.325,4.1925
13.8270,490,2054.8149,4.1935
13.8272,485,2033.3625,4.1925
13.8274,467.5,1959.9938,4.1925
13.8276,491.5,2060.6138,4.1925
13.8278,490,2054.8149,4.1935
13.8280,482.5,2023.3638,4.1935
13.8282,469,1966.2826,4.1925
13.8284,496,2079.48,4.1925
13.8286,498.5,2089.9614,4.1925
13.8288,488.5,2048.0364,4.1925
13.8290,469,1966.2826,4.1925
13.8292,487.5,2043.8438,4.1925
13.8294,491.5,2060.6138,4.1925
13.8296,497,2084.1694,4.1935
13.8298,474,1987.245,4.1925
13.8300,486,2037.5551,4.1925
13.8302,490.5,2056.4214,4.1925
13.8304,492.5,2064.8064,4.1925
13.8306,476,1995.63,4.1925
13.8308,483.5,2027.0739,4.1925
13.8310,493.5,2068.9988,4.1925
13.8312,494,2071.095,4.1925
13.8314,481,2016.5925,4.1925
13.8316,470,1970.9451,4.1935
13.8318,467,1957.8976,4.1925
13.8320,467,1957.8976,4.1925
13.8322,456,1911.78,4.1925
13.8324,447.5,1876.1438,4.1925
13.8326,464,1945.7841,4.1935
13.8328,467,1957.8976,4.1925
13.8330,464,1945.7841,4.1935
13.8332,452.5,1897.1063,4.1925
13.8334,468,1962.558,4.1935
13.8336,464,1945.3201,4.1925
13.8338,459,1924.8165,4.1935
13.8340,445,1865.6626,4.1925
13.8342,470.5,1972.5713,4.1925
13.8344,466,1953.7051,4.1925
13.8346,462,1937.397,4.1935
13.8348,443,1857.2776,4.1925
13.8350,467,1957.8976,4.1925
13.8352,470,1970.9451,4.1935
13.8354,469,1966.7515,4.1935
13.8356,443,1857.2776,4.1925
13.8358,461,1932.7426,4.1925
13.8360,464.5,1947.4163,4.1925
13.8362,468,1962.558,4.1935
13.8364,445.5,1868.2042,4.1935
13.8366,458.5,1922.2614,4.1925
13.8368,465,1949.5126,4.1925
13.8370,468.5,1964.6548,4.1935
13.8372,452,1895.462,4.1935
13.8374,460,1929.01,4.1935
13.8376,465,1949.9775,4.1935
13.8378,466.5,1955.8013,4.1925
13.8380,450,1887.0751,4.1935
13.8382,456,1911.78,4.1925
13.8384,466.5,1955.8013,4.1925
13.8386,465.5,1951.6088,4.1925
13.8388,453,1899.2025,4.1925
13.8390,453.5,1901.2988,4.1925
13.8392,469,1966.2826,4.1925
13.8394,470,1970.9451,4.1935
13.8396,456,1911.78,4.1925
13.8398,447.5,1876.1438,4.1925
13.8400,464.5,1947.8807,4.1935
13.8402,469.5,1968.3788,4.1925
13.8404,459,1924.3575,4.1925
13.8406,444.5,1863.5663,4.1925
13.8408,464,1945.3201,4.1925
13.8410,469.5,1968.8483,4.1935
13.8412,463.5,1943.6873,4.1935
13.8414,447.5,1876.1438,4.1925
13.8416,461,1932.7426,4.1925
13.8418,463,1941.1276,4.1925
13.8420,462,1936.9351,4.1925
13.8422,449,1882.8815,4.1935
13.8424,449,1882.8815,4.1935
13.8426,435,1824.1725,4.1935
13.8428,445,1865.6626,4.1925
13.8430,491,2058.5176,4.1925
13.8432,559,2343.6077,4.1925
13.8434,505,2117.7175,4.1935
13.8436,487.5,2043.8438,4.1925
13.8438,498,2088.363,4.1935
13.8440,495.5,2077.3838,4.1925
13.8442,516,2163.3301,4.1925
13.8444,516,2163.3301,4.1925
13.8446,504.5,2115.1162,4.1925
13.8448,500,2096.25,4.1925
13.8450,522.5,2190.5813,4.1925
13.8452,517.5,2169.6189,4.1925
13.8454,509.5,2136.0789,4.1925
13.8456,495,2075.7825,4.1935
13.8458,513.5,2152.8489,4.1925
13.8460,513,2150.7524,4.1925
13.8462,539.5,2261.8538,4.1925
13.8464,564.5,2366.1018,4.1915
13.8466,595.5,2497.2292,4.1935
13.8468,571,2393.9175,4.1925
13.8470,517,2168.0396,4.1935
13.8472,498.5,2089.9614,4.1925
13.8474,518.5,2173.8113,4.1925
13.8476,519.5,2178.0039,4.1925
13.8478,515.5,2161.2339,4.1925
13.8480,497.5,2085.7688,4.1925
13.8482,495.5,2077.8792,4.1935
13.8484,489.5,2052.2288,4.1925
13.8486,488,2046.428,4.1935
13.8488,472,1978.8601,4.1925
13.8490,485.5,2035.9442,4.1935
13.8492,489,2050.1326,4.1925
13.8494,491.5,2061.1052,4.1935
13.8496,475.5,1993.5338,4.1925
13.8498,478,2004.015,4.1925
13.8500,487,2042.2345,4.1935
13.8502,489,2050.1326,4.1925
13.8504,479.5,2010.7833,4.1935
13.8506,475,1991.4375,4.1925
13.8508,489.5,2052.7183,4.1935
13.8510,493,2066.9026,4.1925
13.8512,481.5,2019.1703,4.1935
13.8514,473,1983.0526,4.1925
13.8516,490,2054.325,4.1925
13.8518,494,2071.5891,4.1935
13.8520,483.5,2027.0739,4.1925
13.8522,468,1962.0901,4.1925
13.8524,490.5,2056.4214,4.1925
13.8526,495,2075.2876,4.1925
13.8528,486,2037.5551,4.1925
13.8530,472.5,1980.9563,4.1925
13.8532,491,2058.5176,4.1925
13.8534,489,2050.1326,4.1925
13.8536,485,2033.8475,4.1935
13.8538,467,1957.8976,4.1925
13.8540,488.5,2048.0364,4.1925
13.8542,488,2045.9401,4.1925
13.8544,487,2041.7476,4.1925
13.8546,466.5,1955.3348,4.1915
13.8548,487.5,2043.8438,4.1925
13.8550,491,2058.5176,4.1925
13.8552,489,2050.6216,4.1935
13.8554,471,1974.6676,4.1925
13.8556,481,2017.0735,4.1935
13.8558,488.5,2048.0364,4.1925
13.8560,488.5,2048.5247,4.1935
13.8562,474,1987.719,4.1935
13.8564,478,2004.015,4.1925
13.8566,493.5,2069.4922,4.1935
13.8568,493,2066.9026,4.1925
13.8570,476.5,1997.7263,4.1925
13.8572,478,2004.015,4.1925
13.8574,490,2054.325,4.1925
13.8576,488.5,2048.5247,4.1935
13.8578,482.5,2023.3638,4.1935
13.8580,473,1983.5255,4.1935
13.8582,488,2045.9401,4.1925
13.8584,489,2050.1326,4.1925
13.8586,480.5,2014.9768,4.1935
13.8588,464.5,1947.4163,4.1925
13.8590,469,1966.2826,4.1925
13.8592,467,1957.8976,4.1925
13.8594,468,1962.558,4.1935
13.8596,477,1999.8225,4.1925
13.8598,513,2150.7524,4.1925
13.8600,518.5,2173.8113,4.1925
13.8602,515.5,2161.7493,4.1935
13.8604,498.5,2089.9614,4.1925
13.8606,500,2096.25,4.1925
13.8608,517.5,2170.1362,4.1935
13.8610,512,2147.072,4.1935
13.8612,495.5,2077.3838,4.1925
13.8614,509.5,2136.0789,4.1925
13.8616,520.5,2182.1963,4.1925
13.8618,521,2184.8135,4.1935
13.8620,500,2096.25,4.1925
13.8622,506,2121.405,4.1925
13.8624,515,2159.1375,4.1925
13.8626,516,2163.8459,4.1935
13.8628,511.5,2144.4639,4.1925
13.8630,568,2381.3401,4.1925
13.8632,652,2733.51,4.1925
13.8634,693,2904.7097,4.1915
13.8636,784,3288.8801,4.195
13.8638,689,2887.9436,4.1915
13.8640,668.5,2803.3547,4.1935
13.8642,608.5,2551.1362,4.1925
13.8644,600,2515.5,4.1925
13.8646,579.5,2428.9744,4.1915
13.8648,576.5,2416.9763,4.1925
13.8650,575,2410.6875,4.1925
13.8652,570.5,2391.8213,4.1925
13.8654,553.5,2320.5488,4.1925
13.8656,577,2419.6494,4.1935
13.8658,575.5,2412.7839,4.1925
13.8660,577,2419.6494,4.1935
13.8662,543.5,2278.6238,4.1925
13.8664,505.5,2119.3088,4.1925
13.8666,546,2289.6511,4.1935
13.8668,519,2176.4265,4.1935
13.8670,489.5,2052.2288,4.1925
13.8672,465,1950.675,4.195
13.8674,386.5,1620.7877,4.1935
13.8676,449.5,1884.5288,4.1925
13.8678,465.5,1951.6088,4.1925
13.8680,438.5,1838.8497,4.1935
13.8682,401,1681.5935,4.1935
13.8684,296,1241.276,4.1935
13.8686,257.5,1079.8263,4.1935
13.8688,295.5,1239.918,4.196
13.8690,222.5,932.8313,4.1925
13.8692,263,1102.6276,4.1925
13.8694,263,1102.8905,4.1935
13.8696,271,1136.4385,4.1935
13.8698,311.5,1305.9637,4.1925
13.8700,390.5,1636.7809,4.1915
13.8702,413.5,1734.0122,4.1935
13.8704,350.5,1469.4713,4.1925
13.8706,373,1564.7351,4.195
13.8708,271,1136.4385,4.1935
13.8710,281.5,1180.1888,4.1925
13.8712,300,1257.75,4.1925
13.8714,332,1392.2421,4.1935
13.8716,363.5,1523.9738,4.1925
13.8718,404.5,1696.2708,4.1935
13.8720,369.5,1549.1288,4.1925
13.8722,404,1693.3661,4.1915
13.8724,428,1794.39,4.1925
13.8726,483,2025.7019,4.194
13.8728,431,1806.9675,4.1925
13.8730,390,1635.465,4.1935
13.8732,300.5,1260.1467,4.1935
13.8734,270,1132.245,4.1935
13.8736,251,1052.3175,4.1925
13.8738,266,1115.2051,4.1925
13.8740,283,1186.4775,4.1925
13.8742,342,1434.177,4.1935
13.8744,336,1408.6801,4.1925
13.8746,390,1635.6599,4.194
13.8748,364,1526.9801,4.195
13.8750,292,1224.502,4.1935
13.8752,262,1098.697,4.1935
13.8754,253.5,1062.7988,4.1925
13.8756,298,1249.663,4.1935
13.8758,327,1371.2745,4.1935
13.8760,340,1425.4501,4.1925
13.8762,362,1518.047,4.1935
13.8764,377.5,1583.0463,4.1935
13.8766,378,1584.765,4.1925
13.8768,371.5,1557.8853,4.1935
13.8770,352,1475.76,4.1925
13.8772,375,1572.5625,4.1935
13.8774,377.5,1582.6688,4.1925
13.8776,370,1551.2251,4.1925
13.8778,355.5,1490.4338,4.1925
13.8780,380,1593.15,4.1925
13.8782,385,1614.1125,4.1925
13.8784,384,1610.304,4.1935
13.8786,352,1475.76,4.1925
13.8788,370.5,1553.6918,4.1935
13.8790,378,1584.765,4.1925
13.8792,381,1597.7235,4.1935
